year,engine_volume,mileage,horsepower,price
2017,3.9,149218.0,339.0,64764.59
2021,1.7,71934.0,148.0,32850.85
2016,3.2,117306.0,278.0,52107.06
2023,1.2,82858.0,104.0,26127.94
2001,2.1,178649.0,182.0,30392.46
2015,2.5,155853.0,217.0,40013.12
2001,2.0,226873.0,174.0,26941.61
1995,2.4,82115.0,208.0,36865.44
2011,2.4,87476.0,208.0,41716.69
2003,3.1,122875.0,269.0,45637.19
2015,0.8,83727.0,69.0,19872.18
2007,2.0,146881.0,174.0,35468.92
2015,3.5,117452.0,304.0,56519.29
2013,2.9,95573.0,252.0,47429.82
2015,3.5,174380.0,304.0,53852.43
2013,3.1,27521.0,269.0,51410.34
2019,1.6,147106.0,139.0,29642.0
2019,3.0,92443.0,261.0,56124.26
2016,2.6,160838.0,226.0,44251.22
2011,4.3,172813.0,373.0,65774.6
2017,3.1,6182.0,269.0,53642.75
2017,2.9,109419.0,252.0,47579.32
2004,3.0,122910.0,261.0,48332.47
2004,2.9,2108.0,252.0,47259.73
1998,2.9,131388.0,252.0,43554.81
2002,2.3,93597.0,200.0,35337.4
2016,2.9,59714.0,252.0,54111.86
2014,3.3,87476.0,287.0,53548.76
2014,3.3,78834.0,287.0,53431.02
2012,3.3,91457.0,287.0,52952.08
2008,3.7,129256.0,321.0,58498.71
2012,3.4,169062.0,295.0,56204.01
2022,3.0,116108.0,261.0,52638.63
2008,1.6,175138.0,139.0,26392.68
2014,1.6,67702.0,139.0,30657.04
2015,2.3,127644.0,200.0,35511.8
2018,2.5,225331.0,217.0,40166.06
2009,3.6,40472.0,313.0,58182.75
2016,0.8,38562.0,69.0,18483.23
1998,1.7,183999.0,148.0,21657.64
2007,2.3,131026.0,200.0,38092.12
2021,1.7,89925.0,148.0,32701.57
2017,1.9,63516.0,165.0,35113.59
2002,2.1,118201.0,182.0,31788.41
2012,1.7,126679.0,148.0,27707.87
2006,1.9,126926.0,165.0,26546.08
2017,3.6,63028.0,313.0,61184.55
2008,3.0,103153.0,261.0,48144.15
1996,3.1,91596.0,269.0,47080.46
2012,2.5,152322.0,217.0,40406.55
2018,3.3,65978.0,287.0,54207.3
1996,3.2,123801.0,278.0,45150.34
2005,3.0,251711.0,261.0,45903.88
2003,2.0,62563.0,174.0,33040.93
2006,2.1,82637.0,182.0,35797.09
2011,3.3,115307.0,287.0,54844.57
2009,2.1,0.0,182.0,35232.54
2019,1.5,48659.0,130.0,29276.95
2011,2.1,135535.0,182.0,35702.44
2020,3.7,111216.0,321.0,60080.1
2023,2.1,172735.0,182.0,36174.38
2020,2.8,108094.0,243.0,47252.12
2012,2.0,103693.0,174.0,32576.96
2016,3.1,84856.0,269.0,51923.72
2000,2.9,102858.0,252.0,43002.84
2011,1.3,59421.0,113.0,23536.16
2017,2.7,112627.0,235.0,46412.08
2018,1.2,71437.0,104.0,26572.72
2012,2.1,59462.0,182.0,38111.37
2002,2.5,88027.0,217.0,39255.89
2003,4.0,142558.0,347.0,63589.91
2000,2.8,127113.0,243.0,43123.4
1999,1.9,153380.0,165.0,28943.91
2006,2.2,73838.0,191.0,35639.16
2019,3.2,119340.0,278.0,52980.57
2023,1.9,205090.0,165.0,33967.05
2022,3.4,189876.0,295.0,57615.77
2005,2.1,56268.0,182.0,34912.62
2019,1.8,69580.0,156.0,32657.62
1995,2.1,204874.0,182.0,25203.31
2005,1.2,142578.0,104.0,15697.58
2013,0.8,110463.0,69.0,16115.48
2003,2.4,104879.0,208.0,38854.84
2021,2.4,131373.0,208.0,37340.53
1996,2.7,132000.0,235.0,37865.7
2006,2.4,93342.0,208.0,36876.15
1998,4.4,111840.0,382.0,66403.77
1998,2.6,91589.0,226.0,37828.54
2012,1.4,128437.0,122.0,21960.68
2009,1.6,83122.0,139.0,26410.3
2013,2.5,56613.0,217.0,41473.53
2007,2.2,193769.0,191.0,33229.94
2013,1.5,116521.0,130.0,25996.17
2011,2.5,204853.0,217.0,39506.01
2000,2.5,23386.0,217.0,39940.56
2010,3.8,47526.0,330.0,63916.81
2018,1.8,143340.0,156.0,30845.3
2006,2.2,116563.0,191.0,36114.89
2013,3.8,62115.0,330.0,63050.19
1999,2.8,176825.0,243.0,39645.67
2011,1.8,76505.0,156.0,32723.15
2020,1.9,179928.0,165.0,31352.82
2017,1.5,116478.0,130.0,30106.52
2020,2.6,66503.0,226.0,44849.74
2023,3.3,86563.0,287.0,54659.15
1995,3.8,188608.0,330.0,50948.23
2022,1.3,105113.0,113.0,26649.13
2021,3.2,168617.0,278.0,51967.65
2019,2.6,190022.0,226.0,43312.09
2018,2.3,115979.0,200.0,37834.23
2017,2.2,108840.0,191.0,39345.78
2004,1.0,99752.0,87.0,17071.92
2009,3.0,137605.0,261.0,46422.6
2017,1.4,195297.0,122.0,25464.67
2015,1.9,58648.0,165.0,35703.11
2015,2.8,130958.0,243.0,46391.39
2005,1.0,128794.0,87.0,18037.04
2007,1.4,29791.0,122.0,27660.57
1999,3.5,75627.0,304.0,51792.48
1995,2.6,85873.0,226.0,40672.97
2018,2.0,158201.0,174.0,32663.72
2006,2.6,166948.0,226.0,41181.66
2005,3.0,26231.0,261.0,50874.86
2011,3.4,151960.0,295.0,53121.85
1998,1.6,145496.0,139.0,22629.63
2009,1.7,148919.0,148.0,26900.72
2019,3.0,127637.0,261.0,48943.19
2003,3.0,167522.0,261.0,43498.37
2015,1.4,178576.0,122.0,25035.01
2014,1.7,38307.0,148.0,33533.59
2013,2.3,117564.0,200.0,38470.26
2013,2.5,107276.0,217.0,39691.52
2006,2.5,91363.0,217.0,37725.44
1999,1.4,97275.0,122.0,21104.78
2004,2.5,129339.0,217.0,37393.38
2011,1.9,55170.0,165.0,35814.19
1999,1.6,153531.0,139.0,21426.48
2016,2.5,101544.0,217.0,43952.81
2010,2.4,163732.0,208.0,36579.44
2001,3.1,89003.0,269.0,47011.16
2022,1.8,86294.0,156.0,34741.6
2003,2.7,72727.0,235.0,43732.78
1997,1.2,89282.0,104.0,18666.16
2009,2.3,79929.0,200.0,37140.02
2010,2.9,141737.0,252.0,46182.8
2012,2.9,172355.0,252.0,45050.99
2008,2.9,139393.0,252.0,42579.39
1997,3.1,116129.0,269.0,46143.61
2006,2.1,144344.0,182.0,35140.97
2003,2.9,118179.0,252.0,47571.8
2022,4.0,121429.0,347.0,67185.24
2001,2.1,104668.0,182.0,32632.16
2003,3.6,161830.0,313.0,48680.56
2007,3.2,0.0,278.0,58654.66
2012,2.3,13358.0,200.0,43720.97
1999,2.4,171361.0,208.0,35844.21
2007,2.6,110174.0,226.0,41531.76
1998,3.2,165862.0,278.0,41804.61
1996,2.8,89596.0,243.0,41927.64
2010,2.1,203712.0,182.0,32363.7
2003,0.8,113174.0,69.0,10142.67
2003,3.0,142470.0,261.0,46309.72
2000,1.0,97643.0,87.0,18030.85
2005,1.4,75143.0,122.0,24363.07
2016,2.2,32954.0,191.0,40683.42
2018,1.5,159285.0,130.0,27637.17
2016,2.8,139771.0,243.0,45636.74
1995,2.3,124685.0,200.0,34434.04
1998,3.1,63069.0,269.0,50387.73
2007,1.2,190773.0,104.0,18312.96
2017,2.0,125294.0,174.0,33491.08
2007,2.5,155144.0,217.0,35918.82
2007,2.5,119851.0,217.0,40592.65
1996,3.1,65529.0,269.0,47905.78
2003,1.8,169622.0,156.0,27298.22
2018,2.1,142538.0,182.0,35790.41
2002,2.9,110930.0,252.0,44922.72
2001,0.8,141684.0,69.0,10562.24
1998,2.8,160877.0,243.0,38921.97
2012,3.1,153010.0,269.0,47251.76
1997,1.4,34434.0,122.0,20349.28
2022,2.2,45490.0,191.0,42549.73
2000,3.7,156642.0,321.0,54013.11
2006,3.0,85194.0,261.0,46412.61
2006,2.9,67569.0,252.0,43951.45
2015,3.3,138605.0,287.0,54954.17
2022,3.9,66053.0,339.0,68703.46
2002,2.5,96043.0,217.0,36650.19
2016,2.2,162613.0,191.0,36449.92
2016,3.3,44293.0,287.0,54454.28
1995,2.4,51587.0,208.0,35899.65
1998,1.8,39450.0,156.0,29608.84
2015,2.1,76942.0,182.0,40272.7
2022,2.7,124136.0,235.0,46187.31
2005,2.1,89061.0,182.0,35126.51
1997,2.2,195167.0,191.0,31616.94
2007,1.7,142765.0,148.0,26753.6
2019,3.6,119059.0,313.0,62131.17
2011,2.2,183370.0,191.0,34013.98
2016,1.9,53460.0,165.0,35856.21
2016,2.0,163329.0,174.0,32583.71
2004,3.1,108187.0,269.0,49051.51
2015,3.0,97234.0,261.0,51030.48
2006,2.1,150554.0,182.0,34831.77
2009,2.5,99375.0,217.0,44384.56
2015,2.7,129095.0,235.0,46686.45
2004,1.9,115004.0,165.0,31155.8
2008,1.3,135323.0,113.0,20714.46
2007,2.9,94646.0,252.0,41752.79
1999,2.0,166338.0,174.0,31150.76
2000,2.9,17791.0,252.0,49858.24
2018,2.8,152045.0,243.0,47194.95
1996,2.5,25438.0,217.0,36688.47
2016,2.2,82328.0,191.0,41504.27
2011,2.0,146118.0,174.0,34880.44
1998,1.6,19317.0,139.0,21882.29
2008,2.0,128324.0,174.0,32505.3
2004,3.0,51433.0,261.0,48522.76
1997,3.6,71547.0,313.0,51214.9
2019,3.5,69246.0,304.0,57374.73
1997,2.6,52833.0,226.0,42034.54
2009,3.6,33519.0,313.0,59133.88
2000,2.3,223559.0,200.0,29993.68
2011,1.5,110876.0,130.0,24631.02
2006,4.0,58129.0,347.0,60964.01
2016,2.9,91894.0,252.0,49205.21
2014,1.3,121833.0,113.0,25144.77
2018,3.7,101065.0,321.0,63723.62
2023,1.9,56658.0,165.0,35667.81
2005,2.1,75038.0,182.0,33377.06
2019,3.3,179286.0,287.0,54775.97
1998,3.6,49864.0,313.0,57182.42
2020,1.7,20151.0,148.0,34827.2
2022,3.7,100602.0,321.0,65117.16
2020,3.2,23414.0,278.0,60136.16
2000,1.9,74511.0,165.0,26388.05
1995,2.3,57403.0,200.0,37672.8
2014,3.7,57841.0,321.0,63870.72
2017,1.3,123476.0,113.0,22147.12
2022,3.6,132853.0,313.0,61286.43
2010,3.2,79705.0,278.0,53337.44
2009,2.9,115281.0,252.0,44177.77
2011,2.6,77214.0,226.0,43306.91
2002,4.1,140042.0,356.0,61938.17
2022,4.2,46117.0,365.0,69412.98
2020,2.0,128262.0,174.0,35148.23
2006,3.0,132054.0,261.0,49381.62
2021,4.0,236799.0,347.0,66672.26
2016,1.9,32278.0,165.0,33318.92
2015,2.7,252788.0,235.0,36368.01
2004,3.3,157834.0,287.0,52295.94
2021,0.9,211366.0,78.0,21049.62
2009,3.2,165263.0,278.0,51335.12
2003,1.6,72823.0,139.0,25517.16
1996,2.7,152892.0,235.0,36379.91
1999,3.4,86717.0,295.0,52770.06
2000,0.8,115593.0,69.0,14108.8
2001,3.1,61266.0,269.0,46966.54
2015,4.1,86065.0,356.0,67453.27
2019,2.1,164849.0,182.0,35122.74
1995,3.0,141898.0,261.0,44535.87
2017,3.6,171212.0,313.0,53762.06
2020,1.2,50109.0,104.0,26514.29
2001,3.1,26478.0,269.0,48442.24
2014,3.3,175086.0,287.0,56045.0
2019,3.0,171384.0,261.0,50099.33
2006,2.6,130577.0,226.0,41982.45
2010,1.7,140961.0,148.0,26115.61
2010,3.6,163252.0,313.0,55540.07
2005,2.5,129076.0,217.0,39544.3
2015,1.8,146833.0,156.0,30033.18
1998,2.2,160741.0,191.0,30862.49
2007,2.8,115324.0,243.0,44732.23
2001,1.3,102720.0,113.0,16801.52
1998,2.5,139103.0,217.0,35350.51
2009,2.2,233231.0,191.0,34374.28
2013,3.6,77616.0,313.0,58281.53
2003,1.0,98463.0,87.0,21109.84
2005,3.3,32179.0,287.0,53510.11
2002,3.6,141740.0,313.0,50427.98
1995,1.0,93503.0,87.0,15051.05
2017,1.1,49983.0,96.0,21312.32
2019,3.9,116820.0,339.0,65048.11
2018,1.8,194732.0,156.0,29297.93
2002,5.0,102399.0,434.0,75087.37
2007,1.1,106974.0,96.0,21039.76
2016,2.6,192785.0,226.0,38812.11
2021,2.5,119750.0,217.0,42822.82
1998,2.3,59618.0,200.0,34284.19
2002,2.9,154450.0,252.0,45931.68
1997,2.9,176230.0,252.0,40503.83
2023,2.4,109981.0,208.0,41209.53
2003,1.7,126525.0,148.0,26732.88
2023,3.3,54441.0,287.0,56371.8
1996,3.0,76471.0,261.0,43499.3
1996,2.6,103348.0,226.0,39642.24
2022,3.0,123847.0,261.0,45856.61
2007,3.1,89013.0,269.0,47449.85
2009,1.9,101461.0,165.0,30306.63
2022,2.9,113809.0,252.0,53385.23
2017,2.1,70099.0,182.0,38701.36
2006,3.1,106560.0,269.0,48566.56
2020,2.3,177797.0,200.0,38855.25
1998,3.0,90199.0,261.0,45494.57
2020,2.2,74953.0,191.0,40628.0
2002,3.0,224256.0,261.0,43276.84
2003,1.7,131280.0,148.0,30042.17
2017,2.5,81358.0,217.0,42694.9
1999,3.3,152175.0,287.0,48814.45
2018,2.9,132805.0,252.0,48686.08
2014,2.7,91491.0,235.0,47393.21
2012,3.9,117552.0,339.0,60862.99
2005,3.3,105428.0,287.0,50725.27
2009,3.2,169504.0,278.0,46450.03
2022,3.0,154067.0,261.0,52791.41
2016,3.1,12853.0,269.0,50976.13
2003,3.8,215145.0,330.0,56587.45
2011,2.2,105584.0,191.0,40017.12
2021,3.3,206118.0,287.0,57540.22
2020,2.8,155803.0,243.0,46461.13
2006,2.2,132411.0,191.0,33778.4
2001,2.4,115292.0,208.0,36208.89
2004,2.7,257939.0,235.0,40067.48
2019,1.8,106418.0,156.0,32719.44
2020,3.2,86433.0,278.0,54346.29
2019,2.4,90935.0,208.0,44524.26
2004,2.6,120053.0,226.0,40322.95
2021,3.6,119966.0,313.0,60081.64
2007,2.6,170201.0,226.0,38103.29
2013,3.7,157912.0,321.0,60473.29
2005,2.1,157975.0,182.0,32461.78
2007,1.6,108588.0,139.0,26354.8
2015,2.3,153826.0,200.0,34449.58
2002,0.8,159065.0,69.0,13398.8
2002,3.2,116034.0,278.0,46469.69
1998,1.7,133960.0,148.0,25484.45
2009,2.0,159002.0,174.0,30184.34
2022,3.1,130558.0,269.0,50671.26
2005,2.6,135329.0,226.0,42001.97
2005,2.1,190355.0,182.0,31344.43
1995,0.9,130951.0,78.0,11739.5
2011,3.5,89613.0,304.0,60513.61
